#time	prey_t	predator_t
4.020000 2.128403 2.036317
4.025000 2.128138 2.037466
4.030000 2.127871 2.038616
4.035000 2.127603 2.039765
4.040000 2.127333 2.040916
4.045000 2.127063 2.042066
4.050000 2.126792 2.043217
4.055000 2.126519 2.044368
4.060000 2.126245 2.045520
4.065000 2.125970 2.046672
4.070000 2.125694 2.047825
4.075000 2.125416 2.048977
4.080000 2.125138 2.050131
4.085000 2.124858 2.051284
4.090000 2.124577 2.052438
4.095000 2.124296 2.053592
4.100000 2.124012 2.054747
4.105000 2.123728 2.055902
4.110000 2.123443 2.057057
4.115000 2.123156 2.058213
4.120000 2.122868 2.059369
4.125000 2.122579 2.060525
4.130000 2.122289 2.061682
4.135000 2.121998 2.062839
4.140000 2.121706 2.063996
4.145000 2.121412 2.065154
4.150000 2.121117 2.066312
4.155000 2.120822 2.067471
4.160000 2.120524 2.068630
4.165000 2.120226 2.069789
4.170000 2.119927 2.070948
4.175000 2.119627 2.072108
4.180000 2.119325 2.073268
4.185000 2.119022 2.074429
4.190000 2.118718 2.075589
4.195000 2.118413 2.076751
4.200000 2.118107 2.077912
4.205000 2.117799 2.079074
4.210000 2.117491 2.080236
4.215000 2.117181 2.081399
4.220000 2.116870 2.082561
4.225000 2.116558 2.083725
4.230000 2.116245 2.084888
4.235000 2.115931 2.086052
4.240000 2.115615 2.087216
4.245000 2.115299 2.088380
4.250000 2.114981 2.089545
4.255000 2.114662 2.090710
4.260000 2.114342 2.091876
4.265000 2.114021 2.093041
4.270000 2.113698 2.094207
4.275000 2.113375 2.095374
4.280000 2.113050 2.096540
4.285000 2.112724 2.097707
4.290000 2.112397 2.098874
4.295000 2.112069 2.100042
4.300000 2.111740 2.101210
4.305000 2.111409 2.102378
4.310000 2.111078 2.103546
4.315000 2.110745 2.104715
4.320000 2.110411 2.105884
4.325000 2.110076 2.107053
4.330000 2.109740 2.108223
4.335000 2.109403 2.109393
4.340000 2.109065 2.110563
4.345000 2.108725 2.111734
4.350000 2.108384 2.112905
4.355000 2.108042 2.114076
4.360000 2.107699 2.115247
4.365000 2.107355 2.116419
4.370000 2.107010 2.117591
4.375000 2.106663 2.118763
4.380000 2.106316 2.119935
4.385000 2.105967 2.121108
4.390000 2.105617 2.122281
4.395000 2.105266 2.123455
4.400000 2.104914 2.124628
4.405000 2.104561 2.125802
4.410000 2.104207 2.126976
4.415000 2.103851 2.128151
4.420000 2.103494 2.129326
4.425000 2.103137 2.130501
4.430000 2.102778 2.131676
4.435000 2.102417 2.132851
4.440000 2.102056 2.134027
4.445000 2.101694 2.135203
4.450000 2.101330 2.136379
4.455000 2.100966 2.137556
4.460000 2.100600 2.138733
4.465000 2.100233 2.139910
4.470000 2.099865 2.141087
4.475000 2.099496 2.142265
4.480000 2.099126 2.143443
4.485000 2.098754 2.144621
4.490000 2.098382 2.145799
4.495000 2.098008 2.146978
4.500000 2.097633 2.148156
4.505000 2.097257 2.149335
4.510000 2.096880 2.150515
4.515000 2.096502 2.151694
4.520000 2.096122 2.152874
4.525000 2.095742 2.154054
4.530000 2.095360 2.155234
4.535000 2.094978 2.156415
4.540000 2.094594 2.157596
4.545000 2.094209 2.158777
4.550000 2.093823 2.159958
4.555000 2.093435 2.161139
4.560000 2.093047 2.162321
4.565000 2.092658 2.163503
4.570000 2.092267 2.164685
4.575000 2.091875 2.165867
4.580000 2.091482 2.167050
4.585000 2.091089 2.168232
4.590000 2.090693 2.169415
4.595000 2.090297 2.170599
4.600000 2.089900 2.171782
4.605000 2.089501 2.172966
4.610000 2.089102 2.174149
4.615000 2.088701 2.175334
4.620000 2.088299 2.176518
4.625000 2.087896 2.177702
4.630000 2.087492 2.178887
4.635000 2.087087 2.180072
