#time	prey_t	predator_t
3.085000 2.318082 1.750968
3.090000 2.318362 1.751811
3.095000 2.318641 1.752654
3.100000 2.318919 1.753497
3.105000 2.319196 1.754341
3.110000 2.319472 1.755185
3.115000 2.319747 1.756030
3.120000 2.320021 1.756875
3.125000 2.320294 1.757720
3.130000 2.320566 1.758566
3.135000 2.320837 1.759412
3.140000 2.321108 1.760259
3.145000 2.321377 1.761106
3.150000 2.321645 1.761953
3.155000 2.321913 1.762801
3.160000 2.322179 1.763649
3.165000 2.322445 1.764498
3.170000 2.322710 1.765346
3.175000 2.322973 1.766196
3.180000 2.323236 1.767046
3.185000 2.323498 1.767896
3.190000 2.323758 1.768746
3.195000 2.324018 1.769597
3.200000 2.324277 1.770448
3.205000 2.324535 1.771300
3.210000 2.324792 1.772152
3.215000 2.325048 1.773005
3.220000 2.325303 1.773858
3.225000 2.325557 1.774711
3.230000 2.325810 1.775565
3.235000 2.326062 1.776419
3.240000 2.326313 1.777273
3.245000 2.326563 1.778128
3.250000 2.326812 1.778983
3.255000 2.327061 1.779839
3.260000 2.327308 1.780695
3.265000 2.327554 1.781552
3.270000 2.327799 1.782408
3.275000 2.328044 1.783266
3.280000 2.328287 1.784123
3.285000 2.328529 1.784982
3.290000 2.328771 1.785840
3.295000 2.329011 1.786699
3.300000 2.329251 1.787558
3.305000 2.329489 1.788418
3.310000 2.329727 1.789278
3.315000 2.329963 1.790138
3.320000 2.330199 1.790999
3.325000 2.330434 1.791861
3.330000 2.330667 1.792722
3.335000 2.330900 1.793584
3.340000 2.331131 1.794447
3.345000 2.331362 1.795310
3.350000 2.331592 1.796173
3.355000 2.331820 1.797037
3.360000 2.332048 1.797901
3.365000 2.332275 1.798765
3.370000 2.332501 1.799630
3.375000 2.332725 1.800496
3.380000 2.332949 1.801361
3.385000 2.333172 1.802227
3.390000 2.333394 1.803094
3.395000 2.333614 1.803961
3.400000 2.333834 1.804828
3.405000 2.334053 1.805696
3.410000 2.334271 1.806564
3.415000 2.334488 1.807433
3.420000 2.334704 1.808301
3.425000 2.334918 1.809171
3.430000 2.335132 1.810041
3.435000 2.335345 1.810911
3.440000 2.335557 1.811781
3.445000 2.335768 1.812652
3.450000 2.335978 1.813524
3.455000 2.336187 1.814395
3.460000 2.336394 1.815267
3.465000 2.336601 1.816140
3.470000 2.336807 1.817013
3.475000 2.337012 1.817886
3.480000 2.337216 1.818760
3.485000 2.337419 1.819634
3.490000 2.337621 1.820509
3.495000 2.337821 1.821384
3.500000 2.338021 1.822259
3.505000 2.338220 1.823135
3.510000 2.338418 1.824012
3.515000 2.338615 1.824888
3.520000 2.338811 1.825765
3.525000 2.339005 1.826643
3.530000 2.339199 1.827521
3.535000 2.339392 1.828399
3.540000 2.339584 1.829277
3.545000 2.339774 1.830157
3.550000 2.339964 1.831036
3.555000 2.340153 1.831916
3.560000 2.340341 1.832796
3.565000 2.340527 1.833677
3.570000 2.340713 1.834558
3.575000 2.340898 1.835440
3.580000 2.341081 1.836322
3.585000 2.341264 1.837204
3.590000 2.341446 1.838087
3.595000 2.341626 1.838970
3.600000 2.341806 1.839853
3.605000 2.341984 1.840737
3.610000 2.342162 1.841622
3.615000 2.342338 1.842507
3.620000 2.342514 1.843392
3.625000 2.342688 1.844278
3.630000 2.342862 1.845164
3.635000 2.343034 1.846050
3.640000 2.343206 1.846937
3.645000 2.343376 1.847824
3.650000 2.343545 1.848712
3.655000 2.343714 1.849600
3.660000 2.343881 1.850489
3.665000 2.344047 1.851377
3.670000 2.344212 1.852267
3.675000 2.344377 1.853157
3.680000 2.344540 1.854047
3.685000 2.344702 1.854937
3.690000 2.344863 1.855828
3.695000 2.345023 1.856720
3.700000 2.345182 1.857611
3.705000 2.345340 1.858504
3.710000 2.345497 1.859396
3.715000 2.345653 1.860289
3.720000 2.345808 1.861183
3.725000 2.345962 1.862077
3.730000 2.346114 1.862971
3.735000 2.346266 1.863866
3.740000 2.346417 1.864761
3.745000 2.346567 1.865656
3.750000 2.346715 1.866552
3.755000 2.346863 1.867449
3.760000 2.347010 1.868346
3.765000 2.347155 1.869243
3.770000 2.347300 1.870140
3.775000 2.347443 1.871038
3.780000 2.347585 1.871937
3.785000 2.347727 1.872836
3.790000 2.347867 1.873735
3.795000 2.348006 1.874635
3.800000 2.348145 1.875535
3.805000 2.348282 1.876435
3.810000 2.348418 1.877336
3.815000 2.348553 1.878238
3.820000 2.348687 1.879139
3.825000 2.348820 1.880042
3.830000 2.348952 1.880944
3.835000 2.349083 1.881847
3.840000 2.349212 1.882751
3.845000 2.349341 1.883654
3.850000 2.349469 1.884559
3.855000 2.349595 1.885463
3.860000 2.349721 1.886369
3.865000 2.349846 1.887274
3.870000 2.349969 1.888180
3.875000 2.350092 1.889086
3.880000 2.350213 1.889993
3.885000 2.350333 1.890900
3.890000 2.350452 1.891808
3.895000 2.350571 1.892716
3.900000 2.350688 1.893625
3.905000 2.350804 1.894533
3.910000 2.350919 1.895443
3.915000 2.351033 1.896352
3.920000 2.351146 1.897263
3.925000 2.351257 1.898173
3.930000 2.351368 1.899084
3.935000 2.351478 1.899996
3.940000 2.351586 1.900907
3.945000 2.351694 1.901820
3.950000 2.351800 1.902732
3.955000 2.351906 1.903645
3.960000 2.352010 1.904559
3.965000 2.352113 1.905473
3.970000 2.352216 1.906387
3.975000 2.352317 1.907302
3.980000 2.352417 1.908217
3.985000 2.352516 1.909133
3.990000 2.352614 1.910049
3.995000 2.352711 1.910965
4.000000 2.352806 1.911882
4.005000 2.352901 1.912800
4.010000 2.352995 1.913717
4.015000 2.353087 1.914635
4.020000 2.353179 1.915554
4.025000 2.353269 1.916473
4.030000 2.353358 1.917392
4.035000 2.353447 1.918312
4.040000 2.353534 1.919233
4.045000 2.353620 1.920153
4.050000 2.353705 1.921074
4.055000 2.353789 1.921996
4.060000 2.353872 1.922918
4.065000 2.353953 1.923840
4.070000 2.354034 1.924763
4.075000 2.354114 1.925686
4.080000 2.354192 1.926610
4.085000 2.354270 1.927534
4.090000 2.354346 1.928459
4.095000 2.354421 1.929384
4.100000 2.354495 1.930309
4.105000 2.354568 1.931235
4.110000 2.354640 1.932161
4.115000 2.354711 1.933088
4.120000 2.354781 1.934015
4.125000 2.354850 1.934942
4.130000 2.354918 1.935870
4.135000 2.354984 1.936799
4.140000 2.355050 1.937727
4.145000 2.355114 1.938657
4.150000 2.355177 1.939586
4.155000 2.355239 1.940516
4.160000 2.355301 1.941447
4.165000 2.355361 1.942378
4.170000 2.355419 1.943309
4.175000 2.355477 1.944241
4.180000 2.355534 1.945173
4.185000 2.355590 1.946106
4.190000 2.355644 1.947039
4.195000 2.355698 1.947972
4.200000 2.355750 1.948906
4.205000 2.355801 1.949841
4.210000 2.355851 1.950775
4.215000 2.355900 1.951711
4.220000 2.355948 1.952646
4.225000 2.355995 1.953582
4.230000 2.356041 1.954519
4.235000 2.356085 1.955456
4.240000 2.356129 1.956393
4.245000 2.356171 1.957331
4.250000 2.356213 1.958269
4.255000 2.356253 1.959208
4.260000 2.356292 1.960147
4.265000 2.356330 1.961086
4.270000 2.356367 1.962026
4.275000 2.356403 1.962967
4.280000 2.356437 1.963908
4.285000 2.356471 1.964849
4.290000 2.356504 1.965791
4.295000 2.356535 1.966733
4.300000 2.356565 1.967675
4.305000 2.356594 1.968618
4.310000 2.356622 1.969562
4.315000 2.356649 1.970505
4.320000 2.356675 1.971450
4.325000 2.356700 1.972394
4.330000 2.356723 1.973340
4.335000 2.356746 1.974285
4.340000 2.356767 1.975231
4.345000 2.356788 1.976178
4.350000 2.356807 1.977125
4.355000 2.356825 1.978072
4.360000 2.356842 1.979020
4.365000 2.356857 1.979968
4.370000 2.356872 1.980916
4.375000 2.356886 1.981865
4.380000 2.356898 1.982815
4.385000 2.356910 1.983765
4.390000 2.356920 1.984715
4.395000 2.356929 1.985666
4.400000 2.356937 1.986617
4.405000 2.356944 1.987569
4.410000 2.356949 1.988521
4.415000 2.356954 1.989474
4.420000 2.356958 1.990427
4.425000 2.356960 1.991380
4.430000 2.356961 1.992334
4.435000 2.356961 1.993288
4.440000 2.356960 1.994243
4.445000 2.356958 1.995198
4.450000 2.356955 1.996154
4.455000 2.356951 1.997110
4.460000 2.356945 1.998066
4.465000 2.356938 1.999023
4.470000 2.356931 1.999980
4.475000 2.356922 2.000938
4.480000 2.356912 2.001896
4.485000 2.356901 2.002855
4.490000 2.356888 2.003814
4.495000 2.356875 2.004774
4.500000 2.356860 2.005734
4.505000 2.356845 2.006694
4.510000 2.356828 2.007655
4.515000 2.356810 2.008616
4.520000 2.356791 2.009578
4.525000 2.356771 2.010540
4.530000 2.356750 2.011503
4.535000 2.356727 2.012466
4.540000 2.356704 2.013429
4.545000 2.356679 2.014393
4.550000 2.356653 2.015357
4.555000 2.356626 2.016322
4.560000 2.356598 2.017288
4.565000 2.356569 2.018253
4.570000 2.356538 2.019219
4.575000 2.356507 2.020186
4.580000 2.356474 2.021153
4.585000 2.356440 2.022120
4.590000 2.356405 2.023088
4.595000 2.356369 2.024057
4.600000 2.356332 2.025025
4.605000 2.356294 2.025995
